sys_sch,SystemId,SystemName,SchoolId,SchoolName,Grade14,Achievement14E,Progress14E,Gap14E,Challenge14E,CCRPIScore14E,performance14_1E,performance14_2E,performance14_3E,performance14_4E,performance14_9E,performance14_10E,Achievement13E,Progress13E,Gap13E,Challenge13E,CCRPIScore13E,performance13_1E,performance13_2E,performance13_3E,performance13_4E,Achievement12E,Progress12E,Gap12E,Challenge12E,CCRPIScore12E,performance12_1E,performance12_2E,performance12_3E,performance12_4E,Achievement14H,Progress14H,Gap14H,Challenge14H,CCRPIScore14H,performance14_2H,performance14_3H,performance14_6H,performance14_7H,performance14_11H,performance14_12H,performance14_17H,Achievement13H,Progress13H,Gap13H,Challenge13H,CCRPIScore13H,performance13_2H,performance13_3H,performance13_6H,performance13_7H,Achievement12H,Progress12H,Gap12H,Challenge12H,CCRPIScore12H,performance12_2H,performance12_6H,performance12_7H,Achievement14M,Progress14M,Gap14M,Challenge14M,CCRPIScore14M,performance14_1M,performance14_2M,performance14_3M,performance14_4M,performance14_9M,Achievement13M,Progress13M,Gap13M,Challenge13M,CCRPIScore13M,performance13_1M,performance13_2M,performance13_3M,performance13_4M,Achievement12M,Progress12M,Gap12M,Challenge12M,CCRPIScore12M,performance12_1M,performance12_2M,performance12_3M,performance12_4M,SingleScore14,SingleScore13,SingleScore12,enrollment_count,enroll_percent_asian,enroll_percent_native,enroll_percent_black,enroll_percent_hispanic,enroll_percent_multiracial,enroll_percent_white,enroll_percent_ed,enroll_percent_swd,enroll_percent_lep,Grades,Phone_Number,Street,City,State,Zip_Code,enroll_E_12,enroll_H_12,enroll_M_12,total_enroll12,E_pct_12,M_pct_12,H_pct_12,enroll_E_13,enroll_H_13,enroll_M_13,total_enroll13,E_pct_13,M_pct_13,H_pct_13,enroll_E_14,enroll_H_14,enroll_M_14,total_enroll14,E_pct_14,M_pct_14,H_pct_14,Grade13,Grade12
640297,640,Crisp County,297,A. S. Clark Elementary School,F,41.6,13.8,0,2,57.4,85,91.5,78.2,66.8,45.2,58.3,45,14.5,4,3.9,67.4,90.1,93.8,85.3,78.8,42,14.9,6,4.9,67.8,92.7,91.4,91.4,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.4000015258789,67.4000015258789,67.8000030517578,352,1,1,63,4,2,30,98,10.5,2,3-5,(229) 276-3425,401 N 15Th St,Cordele,GA,31015,442,,,442,1,,,434,,,434,1,,,381,,,381,1,,,D,D
6405050,640,Crisp County,5050,J. S. Pate Elementary School,A,56.2,NA,NA,0,93.7,89.9,96.7,83.1,,,,56,,,0.5,93.8,91.5,98.2,78.2,,58.4,,,0.5,97.8,95.3,95.9,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.6999969482422,93.8000030517578,97.8000030517578,644,1,0,60,3,2,33,98,14.8999996185303,2,K-2,(229) 276-3410,802 E 24Th Ave,Cordele,GA,31015,690,,,690,1,,,644,,,644,1,,,689,,,689,1,,,A,A
641101,641,Dade County,101,Dade Elementary School,C,48.8,18.6,8,4.1,79.5,88.9,94.2,85.1,82.4,58.3,77.3,44.4,15.3,8,3.6,71.3,88.2,94.7,84.6,78.2,44,13.6,4,1.3,62.9,91.4,92.7,79.1,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.5,71.3000030517578,62.9000015258789,674,0,0,1,2,2,95,61,20.7999992370605,0,K-5,(706) 657-8253,306 Wolverine Dr,Trenton,GA,30752,775,,,775,1,,,762,,,762,1,,,738,,,738,1,,,C,D
641195,641,Dade County,195,Dade County High School,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.3,16.1,6.3,1.9,67.6,93.2,25,78.9,68.6,47.1,55.2,76.9,44.5,17.9,11.3,4.2,77.9,95,34.6,76.4,70.7,42.7,16.6,5,2,66.3,88.6,,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.5999984741211,77.9000015258789,66.3000030517578,648,0,0,0,1,2,96,52,12.8000001907349,0,9-12,(706) 657-7517,300 Tradition Ln,Trenton,GA,30752,,717,,717,,,1,,706,,706,,,1,,685,,685,,,1,C,D
641275,641,Dade County,275,Davis Elementary School,B,46.3,18.3,14,7.4,86,86,99.1,84.2,82.5,55.6,48.5,44.1,18.1,15,2.4,79.6,80.3,90.6,85.8,79.5,40.1,16.2,4,0,60.3,75.4,83.3,69.6,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,79.5999984741211,60.2999992370605,281,0,0,0,0,2,97,70,17.3999996185303,0,K-5,(706) 657-6300,5491 Highway 301,Trenton,GA,30752,317,,,317,1,,,316,,,316,1,,,300,,,300,1,,,C,D
641295,641,Dade County,295,Dade Middle School,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.1,15.5,7,1.3,66.9,89.1,94.4,80.2,75.7,79.6,45,17.3,7,3.1,72.4,88.7,95.8,77.3,76.8,44.5,14.8,6,1.9,67.2,91.8,94.6,74.7,76.2,66.9000015258789,72.4000015258789,67.1999969482422,488,1,0,0,1,1,96,62,13.6999998092651,0,6-8,(706) 657-6491,250 Pace Dr,Trenton,GA,30752,,,550,550,,1,,,,505,505,,1,,,,520,520,,1,,C,D
642103,642,Dawson County,103,Kilough Elementary School,B,51.3,16.9,7,5.2,80.4,92.7,97,87.2,86,64.9,81.3,49.7,14.5,10,5.1,79.3,92.5,96.2,86.2,92.5,48.6,14.6,7,5.7,75.9,94.2,95.4,90.8,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.4000015258789,79.3000030517578,75.9000015258789,365,0,0,1,17,3,80,55,10.1000003814697,9,K-5,(706) 216-8595,1063 Kilough Church Rd,Dawsonville,GA,30534,422,,,422,1,,,406,,,406,1,,,420,,,420,1,,,C,C
642106,642,Dawson County,106,Riverview Middle School,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.6,18.2,11,4.2,88,94.3,95.1,92.3,88.9,89.8,53.1,18,11,5.2,87.3,96.5,97.1,92,87,50,17.4,8,4.8,80.2,95.9,98.6,86.3,89.3,88,87.3000030517578,80.1999969482422,408,0,0,1,11,1,87,49,17.6000003814697,3,6-8,(706) 216-4849,5126 Highway 9 S,Dawsonville,GA,30534,,,418,418,,1,,,,420,420,,1,,,,429,429,,1,,B,B
642109,642,Dawson County,109,New Dawson County Middle School,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.4,18.5,12,3.6,89.5,95.9,96.9,90.4,88.1,87.5,53.4,17.9,10,5.1,86.4,95.1,98.3,87.8,86.8,51.9,17.5,12,5,86.4,96.2,97.9,88.3,88.8,89.5,86.4000015258789,86.4000015258789,391,1,1,0,3,2,94,60,9.69999980926514,0,6-8,(706) 265-3246,332 Highway 9 N,Dawsonville,GA,30534,,,476,476,,1,,,,451,451,,1,,,,427,427,,1,,B,B
642111,642,Dawson County,111,Riverview Elementary School,B,49.5,17.7,14,5.9,87.1,90.6,94.5,91.4,89.8,68.2,75,42.6,16.4,7,3.1,69.1,88.5,91,84.4,80.3,45.5,12.6,9,2.9,70,93.3,92.5,76.9,82.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0999984741211,69.0999984741211,70,299,0,0,0,4,0,96,59,19.7000007629395,2,K-5,(706) 265-3246,370 Dawson Forrest Road,Dawsonville,GA,30534,301,,,301,1,,,324,,,324,1,,,339,,,339,1,,,D,C
642189,642,Dawson County,189,Robinson Elementary School,C,48.8,16.4,7,3.1,75.3,91.3,93.9,90,80.3,66.3,72.5,47.4,18,6,2.7,74.1,89.9,94.5,82.4,84.7,49,15.1,6,5,75.1,94.1,97.3,86.3,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.3000030517578,74.0999984741211,75.0999984741211,601,0,0,0,5,1,93,57,14.3000001907349,2,K-5,(706) 265-6544,1150 Perimeter Rd,Dawsonville,GA,30534,637,,,637,1,,,655,,,655,1,,,658,,,658,1,,,C,C
642198,642,Dawson County,198,Dawson County High School,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.2,16.9,10,3.3,78.4,93.7,51.4,93.7,80.3,69.5,35.7,85.3,46.8,16.2,7.5,4.3,74.8,93.1,45.5,87.1,79.6,47.4,17.3,13.8,3.2,81.7,93.6,90.2,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.4000015258789,74.8000030517578,81.6999969482422,1087,0,0,0,5,2,92,39,7.40000009536743,1,9-12,(706) 265-6555,1665 Perimeter Rd,Dawsonville,GA,30534,,1104,,1104,,,1,,1112,,1112,,,1,,1131,,1131,,,1,C,B
642199,642,Dawson County,199,Black's Mill Elementary School,B,50.7,18.1,9,3.2,81,89.4,91.4,88.8,88.8,70.2,70.4,46.6,16.5,10,1.6,74.7,91.5,90.8,82.4,87.6,49.9,16,6,5.8,77.7,92.3,96.1,86.5,81.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,74.6999969482422,77.6999969482422,321,0,0,0,12,3,85,53,16.5,7,K-5,(706) 216-3300,1860 Dawson Forest Rd E,Dawsonville,GA,30534,359,,,359,1,,,359,,,359,1,,,345,,,345,1,,,C,C
643105,643,Decatur County,105,West Bainbridge Elementary School,B,49.3,18,12,8,87.3,93.2,98.8,90.1,91.3,71.8,,44.7,14.9,8,9.2,76.8,91,95.7,89.4,84,45.1,16,8,9.1,78.2,94.8,93.3,89.2,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.3000030517578,76.8000030517578,78.1999969482422,492,0,0,49,12,3,36,87,12.1999998092651,8,K-4,(229) 248-2821,915 Zorn Rd,Bainbridge,GA,39817,565,,,565,1,,,560,,,560,1,,,552,,,552,1,,,C,C
6431052,643,Decatur County,1052,Elcan-King Elementary School,D,43.8,15.7,3,3,65.5,85.8,94.3,75.2,78,59.2,,43.9,19.3,9,4.8,77,88.1,93.3,84.3,83.6,42.3,18.9,9,3.8,74,90.3,93.3,77.1,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.5,77,74,429,0,0,44,14,3,38,99,8.89999961853027,10,K-4,(229) 248-2212,725 E Louise St,Bainbridge,GA,39819,499,,,499,1,,,474,,,474,1,,,485,,,485,1,,,C,C
643191,643,Decatur County,191,Potter Street Elementary School,C,47.8,13.4,8,8,77.2,90.6,96.9,80.2,89.6,75,,48.1,17.5,9,8.8,83.4,94.2,97.5,83.3,88.3,49.3,17.4,7,4.6,78.3,89.2,91.8,84.7,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.1999969482422,83.4000015258789,78.3000030517578,276,0,0,59,6,3,32,100,10.8999996185303,3,K-4,(229) 248-2253,725 Potter St,Bainbridge,GA,39819,354,,,354,1,,,346,,,346,1,,,309,,,309,1,,,B,C
6432050,643,Decatur County,2050,Bainbridge Middle School,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.6,15.5,8,3.3,72.4,92.8,93.5,83.8,86.4,73,46.8,16.3,6,2.7,71.8,90.2,93.4,80.4,83.5,48.5,16.3,10,2.9,77.7,92.8,94.6,83,86.6,72.4000015258789,71.8000030517578,77.6999969482422,801,0,0,49,9,1,41,100,12.5,2,7-8,(229) 248-2206,1301 E College St,Bainbridge,GA,39819,,,844,844,,1,,,,856,856,,1,,,,849,849,,1,,C,C
6432052,643,Decatur County,2052,Hutto Middle School,C,49,13.9,8,7.3,78.2,92.6,95.5,92.3,86,,60.4,49.2,14,9,5.7,77.9,94.1,95.2,93.9,82.6,46.6,14,3,3.5,67.1,92.5,92,88.9,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.7,14.2,8,4,72.9,89.5,96.8,78,76.1,,46,15,9,1.5,71.5,91.7,94.2,74.5,75.9,41.9,13.4,8,2.5,65.8,91.4,91.9,71.1,72.7,75.5,74.5999984741211,66.5,777,0,0,49,11,2,38,99,11.5,4,5-6,(229) 248-2224,1201 Martin Luther King Jr Dr,Bainbridge,GA,39817,456,,427,883,0.516420006752014,0.483579993247986,,414,,453,867,0.477510005235672,0.52249002456665,,407,,410,817,0.498160004615784,0.501839995384216,,C,D
6433050,643,Decatur County,3050,Bainbridge High School,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.5,13.5,5,3.9,61.9,84.8,17.8,68.2,69.5,65.7,28.5,73.7,40.3,14.3,5,1.3,60.9,81.6,19.1,72.9,74.2,40.9,14.9,7.5,1.6,64.9,86.7,69.8,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.9000015258789,60.9000015258789,64.9000015258789,1499,0,0,53,6,1,39,87,10.8999996185303,2,9-12,(229) 248-2230,1 Bearcat Blvd,Bainbridge,GA,39819,,1555,,1555,,,1,,1585,,1585,,,1,,1574,,1574,,,1,D,D
6433052,643,Decatur County,3052,John Johnson Elementary School,A,51.1,17.9,13,8.7,90.7,93.8,97.2,88.9,96.5,71,,49.3,19,7,4.2,79.5,94.1,94.8,83,89.5,49.6,21.1,8,4.9,83.6,92.2,96.1,88.3,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.6999969482422,79.5,83.5999984741211,414,0,0,33,17,2,48,100,9.39999961853027,13,K-4,(229) 248-2215,1947 S West St,Bainbridge,GA,39819,454,,,454,1,,,456,,,456,1,,,479,,,479,1,,,C,B
6434052,643,Decatur County,4052,Jones-Wheat Elementary School,C,45.9,14.5,5,6,71.4,89,94.8,86.6,85.4,57.1,,45.8,13.4,6,8.5,73.7,92.2,94,86.7,84.3,44.1,14.1,7,8.2,73.4,94.2,95.5,85.1,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.4000015258789,73.6999969482422,73.4000015258789,438,0,0,63,1,3,33,100,10,0,K-4,(229) 248-2218,1400 E Broughton St,Bainbridge,GA,39817,479,,,479,1,,,487,,,487,1,,,485,,,485,1,,,C,C
644100,644,DeKalb County,100,Narvie Harris Elementary School,C,48.2,13.9,5,4.5,71.6,92.7,96.6,82.3,79.4,70.5,70.5,41.1,13.6,6,4.3,65,94,97.2,84.5,80.1,47.2,14.5,7,5.6,74.3,93.9,94.9,86.5,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.5999984741211,65,74.3000030517578,856,0,0,99,0,0,0,57,2.29999995231628,0,K-5,(678) 676-9202,3981 Mcgill Dr,Decatur,GA,30034,939,,,939,1,,,910,,,910,1,,,864,,,864,1,,,D,C
6441010,644,DeKalb County,1010,DeKalb Academy of Technology and the Environment Charter School,C,48.6,10.7,5,4,68.3,93.5,97.2,81.3,85,68.4,64,44.8,15.2,8,4.6,72.6,95.2,97.4,90.8,89.9,50,15.1,14,3.8,82.9,96.9,96.9,88.8,89.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.6,14.3,9,3.7,75.6,97.4,97.8,88.7,84.4,83.3,48.8,15.1,6,2.7,72.6,95.6,98,85.9,77.1,48.7,17.5,8,2.9,77.1,98.2,100,82,77.2,70.6999969482422,72.5999984741211,81.1999969482422,703,0,0,95,3,1,0,34,2.09999990463257,1,K-8,(770) 484-5865,1492 Kelton Dr,Stone Mountain,GA,30083,447,,179,626,0.714060008525848,0.285939991474152,,486,,216,702,0.692309975624084,0.307689994573593,,499,,238,737,0.677070021629333,0.322930008172989,,C,B
644102,644,DeKalb County,102,Wynbrooke Elementary School,B,51,16.4,12,5.9,85.3,95.6,98.3,91.9,85.1,73.4,78.2,48,15.4,5,2.5,70.9,92.3,96.8,85.5,80.3,49.7,16.3,6,3.4,75.4,94.8,97.3,86.7,81.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.3000030517578,70.9000015258789,75.4000015258789,802,0,0,98,1,0,1,52,2.90000009536743,1,K-5,(678) 676-5002,440 Wicksbury Way,Stone Mountain,GA,30087,958,,,958,1,,,912,,,912,1,,,829,,,829,1,,,C,C
644103,644,DeKalb County,103,"Martin Luther King, Jr. High School",D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,15.9,8.7,0.4,61,90.9,11.7,55.6,52.2,33.1,40.5,65.8,37.8,16.3,5,0.8,59.9,86.8,17.9,56,62.3,36.1,16.5,3.8,0.5,56.9,88.9,56.3,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,59.9000015258789,56.9000015258789,1571,0,0,96,2,1,0,73,11.8000001907349,1,9-12,(678) 874-5402,3991 Snapfinger Rd,Lithonia,GA,30038,,1808,,1808,,,1,,1944,,1944,,,1,,1826,,1826,,,1,F,F
644105,644,DeKalb County,105,Miller Grove High School,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.7,16.1,6.3,2.3,60.4,87.4,14.2,56.9,67.4,37.3,32,61.4,36.7,16.4,6.3,2.3,61.7,86.4,29.8,60,56.8,37.7,17.3,10,2.3,67.3,82.9,61,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.4000015258789,61.7000007629395,67.3000030517578,1532,0,0,96,2,1,0,80,10.8000001907349,2,9-12,(678) 875-1102,2645 Dekalb Medical Pkwy,Lithonia,GA,30058,,1800,,1800,,,1,,1834,,1834,,,1,,1837,,1837,,,1,D,D
6441050,644,DeKalb County,1050,DeKalb Elementary School of the Arts,C,47.3,11.4,7,8.6,74.3,92.3,99.5,89.5,80.4,71,71.2,48.2,13.8,9,7.9,78.9,95.5,98.5,85.1,87.1,48.3,12.9,8,6.8,76,97.7,98.1,86.1,84.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.1,14.9,9,4,78,99.3,100,96.7,78.7,,50.8,15.6,12,5.5,83.9,100,99.3,92.7,86.9,50.6,15.5,10,5.4,81.5,97.8,100,97.8,89.9,75.3000030517578,80.1999969482422,77.4000015258789,551,0,0,97,1,1,1,70,2.40000009536743,0,K-7,(678) 874-1302,797 Fayetteville Rd Se,Atlanta,GA,30316,420,,149,569,0.738139986991882,0.261860013008118,,406,,145,551,0.736840009689331,0.263159990310669,,413,,155,568,0.727110028266907,0.272890001535416,,B,C
6441052,644,DeKalb County,1052,Brockett Elementary School,C,48.4,15.8,5,3.5,72.7,90.7,96.9,77.6,82.7,64.3,75.4,50.1,18.2,10,3.4,81.7,89.8,97.2,86.9,85.8,47.3,19.7,10,5.4,82.4,90.5,93.7,86.3,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.6999969482422,81.6999969482422,82.4000015258789,417,11,1,39,27,4,18,74,6.69999980926514,31,K-5,(678) 874-2602,1855 Brockett Rd,Tucker,GA,30084,476,,,476,1,,,478,,,478,1,,,481,,,481,1,,,B,B
6441053,644,DeKalb County,1053,Chapel Hill Elementary School,F,33.7,13.3,11,1.4,59.4,77,86.8,65.5,56.8,40.9,41.6,29.2,10.1,0,0,39.3,71.3,81.6,55.9,51.2,38.4,15.2,11,0.5,65.1,78.4,86,71,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.4000015258789,39.2999992370605,65.0999984741211,534,0,0,97,1,1,1,87,8.39999961853027,0,K-5,(678) 676-8402,3536 Radcliffe Blvd,Decatur,GA,30034,738,,,738,1,,,692,,,692,1,,,728,,,728,1,,,F,D
6441054,644,DeKalb County,1054,Columbia Elementary School,F,32.2,14.5,3,1,50.7,75.7,86,74.6,43.2,27.9,38.4,31.8,12.3,7,0.5,51.6,79,82.4,63.1,42.1,31.7,14.3,6,1,53,78.3,82.9,71.4,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.7000007629395,51.5999984741211,53,572,0,0,97,1,1,0,98,8.89999961853027,0,K-5,(678) 874-0702,3230 Columbia Woods Dr,Decatur,GA,30032,698,,,698,1,,,691,,,691,1,,,732,,,732,1,,,F,F
6441055,644,DeKalb County,1055,Dresden Elementary School,F,36.5,14,6,2.3,58.8,82.9,92,81.2,62.7,38.5,41.1,38.7,16,10,4.3,69,82.1,91.6,80.9,70.4,35.2,13.9,3,1.3,53.4,80.2,88.6,79.6,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.7999992370605,69,53.4000015258789,1028,2,1,3,93,1,1,97,3.90000009536743,86,K-5,(678) 676-7202,2449 Dresden Dr,Chamblee,GA,30341,970,,,970,1,,,977,,,977,1,,,1153,,,1153,1,,,D,F
6441056,644,DeKalb County,1056,Evansdale Elementary School,D,45,15.8,3,3,66.8,91.3,97.8,80.9,81.3,63.9,63.1,49.6,16.2,5,3,73.8,92.2,96.4,85.4,82.8,52.4,15.8,6,3.4,77.6,93.6,98,85.5,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.8000030517578,73.8000030517578,77.5999984741211,571,8,1,26,33,2,29,56,6.30000019073486,26,K-5,(678) 874-2702,2914 Evans Woods Dr,Doraville,GA,30340,667,,,667,1,,,679,,,679,1,,,635,,,635,1,,,C,C
6441057,644,DeKalb County,1057,McNair Middle School,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.7,12.7,3,0,46.4,74.2,81.2,48.3,36,44.3,26.2,12.6,0,0.5,39.3,77.4,86.7,50.2,37.9,31.1,16.6,13,0,60.7,83.8,86.4,67.7,46.5,46.4000015258789,39.2999992370605,60.7000007629395,703,0,0,95,3,1,1,98,13.1000003814697,2,6-8,(678) 874-5102,2190 Wallingford Dr,Decatur,GA,30032,,,1033,1033,,1,,,,981,981,,1,,,,905,905,,1,,F,D
6441059,644,DeKalb County,1059,Idlewood Elementary School,D,36.5,15.6,8,1.7,61.8,73.4,83,69,54.7,35.6,47,34.4,15.5,6,0,55.9,72.2,80.3,65.9,54.5,34.7,14.8,4,0.5,54,75.8,81.4,72.1,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.7999992370605,55.9000015258789,54,863,17,0,78,2,1,2,96,4.90000009536743,35,K-5,(678) 874-3202,1484 Idlewood Rd,Tucker,GA,30084,1143,,,1143,1,,,1056,,,1056,1,,,1126,,,1126,1,,,F,F
6441061,644,DeKalb County,1061,Livsey Elementary School,B,52.3,16,11,5.1,84.4,94.6,98.2,88.6,88,84.6,82.1,47.6,15,7,3.1,72.7,93.7,96.6,85.7,85.1,51.4,14.2,8,4.1,77.7,95.7,98.1,89.6,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.4000015258789,72.6999969482422,77.6999969482422,365,6,0,21,22,4,46,36,10.1000003814697,12,K-5,(678) 874-3302,4137 Livsey Rd,Tucker,GA,30084,414,,,414,1,,,418,,,418,1,,,384,,,384,1,,,C,C
644107,644,DeKalb County,107,Flat Rock Elementary School,F,34.7,13.8,10,0.5,59,76.7,86.4,66.4,56.8,36.7,46.5,29.6,13.2,9,0.5,52.3,73.7,85.3,66.1,52.8,32.4,12,5,0.5,49.9,75.5,80.5,64.8,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,52.2999992370605,49.9000015258789,957,0,0,96,2,1,0,89,7.80000019073486,2,K-5,(678) 875-3202,4603 Evans Mill Rd,Lithonia,GA,30038,1253,,,1253,1,,,1204,,,1204,1,,,1208,,,1208,1,,,F,F
6441070,644,DeKalb County,1070,Tucker High School,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4,16.2,5,0.5,62.1,88.1,24.8,58.7,69.6,49.3,67.8,68.6,41,15.7,8.7,1.5,66.9,84.3,25.8,58.9,76.1,42.4,15.8,3.8,0.5,62.5,86.2,58.5,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0999984741211,66.9000015258789,62.5,1832,13,0,66,9,2,10,65,7.90000009536743,14,9-12,(678) 874-3702,5036 Lavista Rd,Tucker,GA,30084,,1815,,1815,,,1,,1924,,1924,,,1,,2037,,2037,,,1,D,D
6441071,644,DeKalb County,1071,Woodward Elementary School,F,32.3,14.8,7,0.5,54.6,71.2,87,61.4,46.1,26.5,29.4,31.8,12.7,3,0.5,48,67.4,79.4,66,49.3,32.2,16.8,14,1.2,64.2,78.7,87.9,73.8,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.5999984741211,48,64.1999969482422,946,1,0,2,95,0,1,95,5.19999980926514,83,K-5,(678) 874-7802,3034 Curtis Dr Ne,Atlanta,GA,30319,905,,,905,1,,,953,,,953,1,,,1033,,,1033,1,,,F,D
644108,644,DeKalb County,108,Princeton Elementary School,F,38.1,13.7,2,0.5,54.3,82.2,90.6,72.2,68.7,51.4,49.7,38.6,15,6,1.9,61.5,84.1,92.3,69.6,71.7,37.3,16.8,10,2.2,66.3,87.4,91.8,75.4,70.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.2999992370605,61.5,66.3000030517578,919,0,0,94,3,1,1,84,8.69999980926514,1,K-5,(678) 875-3002,1301 S Deshon Rd,Lithonia,GA,30058,1045,,,1045,1,,,1064,,,1064,1,,,1093,,,1093,1,,,D,D
6441100,644,DeKalb County,1100,International Student Center,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,12,13,0,31.6,7.2,16.3,6.2,2.1,1.1,6.5,6.6,8,0,21.1,2.3,1.1,3.4,0,10.7,7.4,5,0,23.1,9.4,12.5,24,0,31.6000003814697,21.1000003814697,23.1000003814697,266,36,1,26,35,0,3,100,0,100,7-8,(678) 676-6602,2383 N Druid Hills Rd Ne,Atlanta,GA,30329,,,235,235,,1,,,,309,309,,1,,,,528,528,,1,,F,F
644112,644,DeKalb County,112,Destiny Achievers Academy of Excellence,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.4,12.8,0,0,38.2,67.7,,27.5,24.6,,0,58.3,22.6,16.9,10,0,49.5,75,51.6,29.4,30.6,20.9,15.7,0,0,36.6,70.7,29.5,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.2000007629395,49.5,36.5999984741211,117,0,0,99,1,0,0,0,3.40000009536743,0,9-12,(404) 328-0898,3595 Linecrest Rd,Ellenwood,GA,30294,,165,,165,,,1,,152,,152,,,1,,148,,148,,,1,F,F
